objectid,street_num,street_name,longitude,latitude,meter_type
217972,1905,GEARY BLVD,-122.43481889799999,37.7839116525,SS
217986,2028,GEARY BLVD,-122.4371707823,37.7839651676,SS
218016,503,POLK ST,-122.4189179015,37.7814086982,SS
218048,216,GROVE ST,-122.4206926019,37.778197999,SS
218060,925,EDDY ST,-122.4233695974,37.7825159979,SS
218084,1122,FILLMORE ST,-122.4320247003,37.7802599975,SS
218085,504,VAN NESS AVE,-122.42014050270001,37.780348801,MS
218114,927,EDDY ST,-122.4234378987,37.7825072975,SS
218121,408,FRANKLIN ST,-122.42149960040001,37.778356400199996,SS
218189,1011,FILLMORE ST,-122.43190010049999,37.778973001,SS
218191,304,POLK ST,-122.41830330129999,37.779475697200006,MS
218234,408,VAN NESS AVE,-122.4199593977,37.7794528984,MS
218239,511,MCALLISTER ST,-122.42085009790001,37.779960199200005,SS
218283,516,VAN NESS AVE,-122.4202029982,37.780657702,MS
218326,718,VAN NESS AVE,-122.4205802006,37.7825235025,MS
218346,2307,GEARY BLVD,-122.44129980139999,37.782937898200004,SS
218380,102,ELM ST,-122.4190960002,37.7817092006,SS
218419,130,ELM ST,-122.4199008976,37.7816067011,SS
218434,606,VAN NESS AVE,-122.42032810090001,37.78127670000001,MS
218446,906,EDDY ST,-122.4228771997,37.7826865026,SS
218465,605,TURK ST,-122.4192802009,37.7820723996,SS
218488,244,WILLOW ST,-122.4223287997,37.7832098016,SS
218492,214,LARCH ST,-122.4213564989,37.782377500900004,SS
218515,520,FRANKLIN ST,-122.42177709719999,37.7797289983,MS
218615,1719,OFARRELL ST,-122.43358600139999,37.7831126618,SS
218634,1102,GOUGH ST,-122.42423929809999,37.7835476984,MS
218649,838,TURK ST,-122.42375680219999,37.7816267003,SS
218686,312,FULTON ST,-122.4221692422,37.7789660867,SS
218691,308,VAN NESS AVE,-122.41980830370001,37.778705358900005,MS
218709,911,TURK ST,-122.42440820590001,37.7814275998,SS
218723,34,LECH WALESA ST,-122.41926909770001,37.7778640025,SS
218727,630,MCALLISTER ST,-122.42306200610001,37.779802941599996,SS
218758,926,TURK ST,-122.4249758534,37.7814630672,SS
218774,1507,DIVISADERO ST,-122.43966204600001,37.783682584000005,SS
218793,128,ELM ST,-122.41982470049999,37.7816164018,SS
218819,509,VAN NESS AVE,-122.42046949799999,37.7803641007,MS
218897,638,TURK ST,-122.42026749969999,37.7820710977,SS
218901,2132,GEARY BLVD,-122.4388997999,37.7835466982,SS
218946,618,TURK ST,-122.4196486023,37.7821498987,SS
219013,203,GOUGH ST,-122.42271789879999,37.775165499100005,SS
219047,28,POLK ST,-122.4179193989,37.7773399995,-
219108,122,GOUGH ST,-122.42247169999999,37.7747929011,SS
219126,318,HAYES ST,-122.4220962019,37.7770583005,SS
219262,58,OAK ST,-122.420764798,37.7753216986,MS
219307,15,SOUTH VAN NESS AVE,-122.4190022011,37.77474580040001,SS
219328,402,GOUGH ST,-122.422917701,37.7770008006,-
219330,809,DIVISADERO ST,-122.4383520984,37.77716980210001,SS
219350,213,FELL ST,-122.4215994009,37.776033501,MS
219396,307,HAYES ST,-122.4216930982,37.7769852578,SS
219405,60,11TH ST,-122.4174486992,37.774476400500006,SS
219417,45,OAK ST,-122.4208154024,37.7751789995,SS
219450,1337,MISSION ST,-122.415542498,37.7754596983,SS
219509,224,FELL ST,-122.4220659991,37.7761095975,MS
219528,408,GOUGH ST,-122.4229544026,37.777179402200005,SS
219534,145,11TH ST,-122.4158750975,37.7734548979,SS
219539,58,11TH ST,-122.4174853002,37.7745055974,SS
219705,328,FELL ST,-122.4239237026,37.77587289820001,MS
219747,225,VAN NESS AVE,-122.41999654840001,37.778029139900006,SS
219797,522,HAYES ST,-122.4255225004,37.7766211004,SS
219830,337,GROVE ST,-122.42268319770001,37.777808899899995,MS
219849,1424,MISSION ST,-122.4167150983,37.774735099500006,SS
219865,329,FRANKLIN ST,-122.4215765015,37.7778600016,SS
219867,307,FELL ST,-122.4231564009,37.775835101400006,MS
219904,16,SOUTH VAN NESS AVE,-122.4191665982,37.774347799699996,SS
219932,140,11TH ST,-122.4160811023,37.7733856019,SS
219959,329,LINDEN ST,-122.4240290816,37.7762547596,MS
219962,529,HAYES ST,-122.4257146974,37.7764720981,SS
219973,1322,FILLMORE ST,-122.43240470229999,37.782138001999996,SS
220011,705,DIVISADERO ST,-122.43814716889999,37.776144985100004,SS
220022,102,SOUTH VAN NESS AVE,-122.4186941997,37.7724248011,SS
220087,20,BRADY ST,-122.4206223001,37.7729934015,SS
220155,3941,24TH ST,-122.43092489959999,37.7514293016,SS
220160,3965,24TH ST,-122.4315955022,37.7513889008,SS
220177,1198,ALABAMA ST,-122.4110250992,37.7527943001,SS
220194,2957,24TH ST,-122.41124600139999,37.752612697800004,SS
220245,2705,MISSION ST,-122.41848489799999,37.753634798200004,SS
220285,222,VICKSBURG ST,-122.4286052973,37.7517424998,SS
220291,3921,24TH ST,-122.4303776004,37.7514622983,SS
220320,3310,23RD ST,-122.4191172008,37.7538519007,SS
220337,3313,23RD ST,-122.4192216002,37.7537519996,SS
220420,3219,23RD ST,-122.4172511992,37.7538705979,SS
220421,1212,VALENCIA ST,-122.42089170000001,37.7533977021,SS
220501,1202,ALABAMA ST,-122.41100150129999,37.7525462013,SS
220508,2868,24TH ST,-122.4098314994,37.752808297899996,SS
220526,23,OTIS ST,-122.41937679959999,37.7724156984,SS
220532,213,11TH ST,-122.41510010110001,37.772836699,SS
220542,2904,24TH ST,-122.4103545972,37.7527766981,SS
220560,2801,24TH ST,-122.4083137994,37.7527898018,SS
220577,52,GOUGH ST,-122.42162599950001,37.77290939810001,SS
220623,3105,24TH ST,-122.41437260219999,37.7524233003,SS
220653,38,OTIS ST,-122.4196086794,37.772474532900006,MS
220660,22,12TH ST,-122.41993042610001,37.774018261799995,SS
220689,1134,VALENCIA ST,-122.42098729840001,37.7543958024,SS
220704,3948,24TH ST,-122.4312159975,37.7515219998,SS
220706,3007,24TH ST,-122.41230969850001,37.752549498200004,SS
220755,3151,24TH ST,-122.4152939019,37.752367001799996,SS
220761,1156,VALENCIA ST,-122.4209435626,37.7539389888,SS
220763,2751,24TH ST,-122.4074198973,37.752843798,SS
220774,1408,HOWARD ST,-122.41473090059999,37.7738698021,SS
220789,1303,SOUTH VAN NESS AVE,-122.4161441007,37.752212501,SS
220822,2638,MISSION ST,-122.4187330023,37.7543421023,SS
220829,1130,VALENCIA ST,-122.42099260139999,37.7544512012,SS
220922,2724,MISSION ST,-122.41860700000001,37.7530437008,SS
220951,1325,ILLINOIS ST,-122.38695022280001,37.7546027808,MS
221020,3007,MISSION ST,-122.41801680219999,37.748754301000005,-
221072,1519,SOUTH VAN NESS AVE,-122.4158004985,37.748621900399996,SS
221217,3130,MISSION ST,-122.4189193991,37.7472581983,SS
221234,3452,25TH ST,-122.4203470999,37.7505622999,SS
221356,3305,25TH ST,-122.4164370149,37.7507044056,SS
221361,4061,24TH ST,-122.4330740978,37.7512389988,MS
221403,3318,24TH ST,-122.4192025007,37.7522380993,SS
221410,2838,MISSION ST,-122.41842200020001,37.7510930978,SS
221487,2940,MISSION ST,-122.4182687008,37.7494918973,SS
221508,3403,26TH ST,-122.4183534027,37.7489811991,SS
221519,10,29TH ST,-122.4214178992,37.7440747012,SS
221532,1244,VALENCIA ST,-122.420817699,37.7526250974,-
221556,3416,25TH ST,-122.41906090239999,37.7506398995,SS
221670,3327,MISSION ST,-122.42124219770001,37.7433082991,SS
221677,1689,QUESADA AVE,-122.3909866006,37.732989198400006,SS
221750,3136,MISSION ST,-122.4189740884,37.7471735767,SS
221773,21,29TH ST,-122.42173529950001,37.7439452008,SS
221803,4055,24TH ST,-122.4335971006,37.7512682014,SS
221866,5,SILLIMAN ST,-122.4053536017,37.731109098400005,SS
221890,1431,VALENCIA ST,-122.4203140025,37.7496274997,SS
221900,4904,03RD ST,-122.3911611007,37.733855999000006,SS
221952,1321,25TH ST,-122.3919332902,37.7525534463,MS
221996,1305,25TH ST,-122.39146524469999,37.7525799554,MS
222044,1,ONONDAGA AVE,-122.4376625025,37.7211797003,SS
222108,22,LELAND AVE,-122.4044703,37.711535801,SS
222143,5163,03RD ST,-122.3918239974,37.731160501800005,SS
222169,7,NORTON ST,-122.4351939985,37.724687498899996,SS
222194,104,BURROWS ST,-122.40437819969999,37.7288185981,SS
222249,3008,16TH ST,-122.42015450049999,37.7650908985,MS
222269,1933,MISSION ST,-122.41963649889999,37.7656259992,SS
222270,2636,SAN BRUNO AVE,-122.4037916006,37.7279103015,SS
222284,2458,SAN BRUNO AVE,-122.4050767028,37.731015098200004,SS
222377,2318,BAY SHORE BLVD,-122.40371595139999,37.7114113364,SS
222450,3,SANTA ROSA AVE,-122.4341682994,37.7257964973,-
222457,4816,MISSION ST,-122.43786470190001,37.720786801399996,SS
222482,4720,MISSION ST,-122.43646339860001,37.7226401017,SS
222526,4319,MISSION ST,-122.43161119870001,37.7282904991,SS
222533,2,BRAZIL AVE,-122.4346290023,37.7245440007,SS
222543,46,OCEAN AVE,-122.4368792025,37.7238109977,SS
222546,103,LELAND AVE,-122.40581280149999,37.7119487998,SS
222568,111,MCCOPPIN ST,-122.42284139780001,37.771495298400005,-
222571,4,FELTON ST,-122.4048766994,37.73002079770001,SS
222579,4552,MISSION ST,-122.4345963017,37.7251059011,SS
222616,6,KERN ST,-122.4343399999,37.7339789,SS
222661,2103,MISSION ST,-122.4194076003,37.7632920024,-
222699,173,CAPP ST,-122.4184839501,37.7636304418,SS
222736,20,NORTON ST,-122.43531420059999,37.7249863025,MS
222746,3320,18TH ST,-122.4179461783,37.7619762879,SS
222787,5,SANTA ROSA AVE,-122.43422669889999,37.725825599299995,SS
222808,12,VALENCIA ST,-122.42267630219999,37.7720316005,MS
222817,3233,17TH ST,-122.4187031013,37.763417798,SS
222831,518,BOSWORTH ST,-122.43352050120001,37.733539799999996,SS
222844,150,CAPP ST,-122.4186384992,37.763723201,SS
222903,2422,SAN BRUNO AVE,-122.4054166001,37.7318361,SS
222904,319,14TH ST,-122.42080729989999,37.7681686998,SS
222917,2537,SAN BRUNO AVE,-122.40428409879999,37.729504601,SS
223066,559,VALENCIA ST,-122.42164229950001,37.7634998009,SS
223079,3531,20TH ST,-122.4203353987,37.7585082994,SS
223083,3141,22ND ST,-122.4182145984,37.7554139019,SS
223137,3410,19TH ST,-122.41976579809999,37.7602483992,SS
223156,3132,21ST ST,-122.41806440030001,37.7571325999,SS
223182,3402,19TH ST,-122.41947169950001,37.7602661018,-
223189,2407,MISSION ST,-122.4189345983,37.7583513007,-
223204,2219,MISSION ST,-122.41920599870001,37.761186300700004,SS
223303,2420,MISSION ST,-122.419080801,37.7579760988,SS
223345,3036,16TH ST,-122.4211796017,37.7650289004,SS
223377,3111,22ND ST,-122.41708059950001,37.7554821976,SS
223443,327,VALENCIA ST,-122.42202140180001,37.7674587973,MS
223513,523,VALENCIA ST,-122.4217216984,37.7643297993,SS
223534,3148,21ST ST,-122.4186910984,37.7570948981,SS
223576,3440,18TH ST,-122.42100710209999,37.7617914014,SS
223578,3343,19TH ST,-122.4187370983,37.760216899999996,SS
223608,2411,MISSION ST,-122.4189248026,37.758248298299996,-
223640,715,VALENCIA ST,-122.421439301,37.761380000900004,SS
223672,755,VALENCIA ST,-122.421372201,37.7606800002,MS
223676,636,VALENCIA ST,-122.42177010110001,37.7625707005,MS
223769,11,WALLER ST,-122.4240339675,37.771961872000006,SS
223881,3444,20TH ST,-122.4186391977,37.7587044024,SS
223900,2348,MISSION ST,-122.41916140139999,37.7588181001,-
223918,3148,22ND ST,-122.4184901004,37.7555074998,SS
223928,3445,20TH ST,-122.4186870025,37.7586077981,SS
223951,2439,MISSION ST,-122.41885194620001,37.7574875134,SS
223989,420,VALENCIA ST,-122.4220985991,37.766000100300005,SS
224026,604,SHRADER ST,-122.4517711007,37.7692471993,SS
224049,1049,VALENCIA ST,-122.4208976009,37.7557237026,SS
224094,457,CASTRO ST,-122.4344402027,37.7617268999,MS
224117,1624,HAIGHT ST,-122.44947320200001,37.7697460008,SS
224144,1520,HAIGHT ST,-122.44770590000002,37.7699714013,SS
224167,88,BARTLETT ST,-122.41995350239999,37.7555697997,-
224209,4106,19TH ST,-122.4352704973,37.7593111013,SS
224213,614,14TH ST,-122.4273519181,37.7678899055,SS
224241,259,NOE ST,-122.4330709015,37.7647420996,SS
224266,2095,MARKET ST,-122.42868350049999,37.7675313008,SS
224284,527,COLE ST,-122.4503159018,37.7697402005,SS
224409,1812,HAIGHT ST,-122.4520741009,37.7694143009,-
224423,529,ASHBURY ST,-122.4470323974,37.7701591001,SS
224457,531,CASTRO ST,-122.4348046982,37.759894498499996,SS
224475,1027,VALENCIA ST,-122.42094339959999,37.7562020019,SS
224477,2116,MARKET ST,-122.4296043978,37.7671519023,SS
224499,226,DIVISADERO ST,-122.4370815416,37.7720034541,SS
224525,526,CASTRO ST,-122.4350177497,37.7600030872,SS
224598,1342,HAIGHT ST,-122.44501631680001,37.7703143178,-
224601,1330,HAIGHT ST,-122.444757258,37.770347343000005,SS
224612,429,CASTRO ST,-122.43495850049999,37.761547801,-
224695,4012,18TH ST,-122.43436350270001,37.7609824975,SS
224710,523,HAIGHT ST,-122.4313044992,37.771935298,MS
224802,1533,HAIGHT ST,-122.4480075983,37.7698085018,SS
224821,2239,MARKET ST,-122.4319668215,37.764934783600005,SS
224844,4223,18TH ST,-122.4369022974,37.7607193001,SS
224968,604,COLE ST,-122.4506046974,37.7693398026,SS
225016,2813,GEARY BLVD,-122.44928420120002,37.7820813012,SS
225030,3328,SACRAMENTO ST,-122.44810770049999,37.7880976972,SS
225035,193,JORDAN AVE,-122.4567376019,37.7816991982,SS
225120,2912,GEARY BLVD,-122.45067450190001,37.7821795986,SS
225172,502,SPRUCE ST,-122.45330730239999,37.7862691012,SS
225184,283,04TH AVE,-122.4623790027,37.7834439975,SS
225254,3532,SACRAMENTO ST,-122.4514924974,37.7876665992,SS
225287,435,PARNASSUS AVE,-122.4586215017,37.763189799,SS
225295,3304,SACRAMENTO ST,-122.4472566021,37.7882060976,SS
225299,2435,GEARY BLVD,-122.44410980090001,37.7825795998,SS
225374,4009,GEARY BLVD,-122.46253970049999,37.78096340120001,SS
225386,133,CLEMENT ST,-122.4609406011,37.7830334016,SS
225394,3718,CALIFORNIA ST,-122.45576640190001,37.7861926974,SS
225417,3412,SACRAMENTO ST,-122.4492633024,37.7879506004,SS
225423,314,SAINT JOSEPHS AVE,-122.4422090982,37.782549402600004,SS
225464,309,CLEMENT ST,-122.4625672994,37.782958702100004,SS
210440,13,GROVE ST,-122.4155761988,37.77870080140001,MS
225512,3216,SACRAMENTO ST,-122.4462660008,37.7883322005,SS
225559,3431,CALIFORNIA ST,-122.45091829799999,37.7866039974,SS
225671,3617,CALIFORNIA ST,-122.4540528001,37.7862578974,SS
225721,3401,CALIFORNIA ST,-122.45030649729999,37.7866818988,SS
225824,405,PRESIDIO AVE,-122.44701549940001,37.7879891013,SS
225828,318,03RD AVE,-122.4611126983,37.7827304014,SS
225903,393,02ND AVE,-122.4600869992,37.7815237985,SS
225960,3626,CALIFORNIA ST,-122.4543514976,37.7863729027,SS
225990,3706,CALIFORNIA ST,-122.4553581767,37.7862447061,SS
225996,2329,GEARY BLVD,-122.4420812016,37.7828382988,SS
226033,4601,GEARY BLVD,-122.4686987006,37.7806840994,SS
226046,421,18TH AVE,-122.4776570999,37.7798603986,MS
226082,5511,GEARY BLVD,-122.47873179959998,37.7802302026,SS
226123,5213,GEARY BLVD,-122.4756097027,37.7803717003,SS
226133,5322,GEARY BLVD,-122.4769671017,37.7805826002,SS
226160,5506,GEARY BLVD,-122.4786371009,37.7805072022,SS
226416,2034,CLEMENT ST,-122.4813861025,37.7822461006,SS
215655,3252,PIERCE ST,-122.43932239870001,37.8001637989,SS
226421,421,18TH AVE,-122.477612402,37.779863701100005,MS
226431,516,BALBOA ST,-122.4645918028,37.77727530230001,SS
226461,301,06TH AVE,-122.4644805973,37.7827749987,SS
226473,5707,GEARY BLVD,-122.4808059016,37.7801360012,SS
226555,501,CLEMENT ST,-122.4645538998,37.7828671996,SS
226559,422,BALBOA ST,-122.4638587998,37.7773090982,SS
226584,4723,GEARY BLVD,-122.4704524015,37.780604800999996,SS
226609,409,CLEMENT ST,-122.46364440190001,37.7829091986,SS
226644,410,21ST AVE,-122.48035350229999,37.7799075999,SS
226659,5321,GEARY BLVD,-122.4768813995,37.7803140999,SS
226707,4416,GEARY BLVD,-122.46696199819999,37.7810347983,SS
226749,4605,GEARY BLVD,-122.46885349760001,37.7806770977,SS
226784,4515,GEARY BLVD,-122.4680668275,37.7807127087,SS
226794,419,CLEMENT ST,-122.4638731999,37.7828985982,SS
226819,1942,CLEMENT ST,-122.48041480200001,37.7822915026,SS
226849,5503,GEARY BLVD,-122.4785011017,37.7802407023,SS
226879,413,CLEMENT ST,-122.46373769799999,37.7829049014,SS
226954,5719,GEARY BLVD,-122.48112089909999,37.7801218022,SS
226959,217,BALBOA ST,-122.4615219978,37.77727769960001,SS
226964,404,16TH AVE,-122.4750095026,37.780294598000005,SS
227003,395,11TH AVE,-122.4697194991,37.7810430013,SS
227029,1324,09TH AVE,-122.46618580049999,37.7633902998,SS
227039,3503,BALBOA ST,-122.4964644981,37.77568579730001,SS
227077,5338,MISSION ST,-122.443664001,37.7137575977,SS
227078,301,JUDAH ST,-122.4652464015,37.7621473026,SS
227082,4921,MISSION ST,-122.4386414976,37.7194473006,SS
227127,1332,09TH AVE,-122.46617399879999,37.7632224996,SS
227146,1257,09TH AVE,-122.4664075018,37.7644318015,SS
227164,902,PARIS ST,-122.4396348984,37.715498899,SS
227181,893,PARIS ST,-122.4392191001,37.7158658978,SS
227186,676,PORTOLA DR,-122.45289870139999,37.744736201,SS
227190,468,28TH AVE,-122.4878930019,37.7801859015,SS
227230,4919,MISSION ST,-122.4386069027,37.7194930994,SS
227258,401,23RD AVE,-122.4826442988,37.779953499200005,SS
227283,621,PARNASSUS AVE,-122.4604392182,37.7626762052,SS
227363,1317,09TH AVE,-122.46635139889999,37.763480299,SS
227463,6323,GEARY BLVD,-122.48764699860001,37.779819701700006,SS
227479,1241,09TH AVE,-122.4664300994,37.7647551977,SS
227515,3525,BALBOA ST,-122.4971201976,37.775655801300005,SS
227531,644,PORTOLA DR,-122.45236899860001,37.7450498015,SS
227567,904,GENEVA AVE,-122.4408649986,37.7161940996,-
227615,2223,CLEMENT ST,-122.4834616014,37.7820163974,SS
227654,4933,MISSION ST,-122.438862601,37.7191548002,SS
227656,901,PARIS ST,-122.43948129719999,37.715514399899995,SS
227791,5917,GEARY BLVD,-122.48318229959999,37.7800260027,SS
227845,1265,09TH AVE,-122.4663923976,37.7642163028,SS
227846,704,38TH AVE,-122.49830300149999,37.7754840002,SS
227847,2144,CLEMENT ST,-122.48259809780001,37.782187801700005,SS
227870,1340,07TH AVE,-122.46363889770001,37.7636938979,MS
227882,6014,GEARY BLVD,-122.48421620180001,37.7802493022,SS
227957,813,IRVING ST,-122.46671639729999,37.7639448018,SS
227983,314,JUDAH ST,-122.4656783992,37.7622658004,SS
227986,3515,BALBOA ST,-122.4967906418,37.7756708563,SS
227988,608,PORTOLA DR,-122.45179240190001,37.7453223978,SS
228009,308,JUDAH ST,-122.46555871940001,37.7622710894,SS
228136,1423,OCEAN AVE,-122.4579457023,37.7241708998,SS
228176,1211,OCEAN AVE,-122.4556460993,37.7236849003,SS
228203,105,WEST PORTAL AVE,-122.46704269920001,37.7395216011,SS
228272,824,IRVING ST,-122.46716049850001,37.7640792978,SS
228345,1411,IRVING ST,-122.4732601994,37.7636573025,SS
228366,1017,IRVING ST,-122.4688090009,37.7638529026,SS
228384,5,VICENTE ST,-122.46648790100001,37.73937459930001,SS
228385,420,TARAVAL ST,-122.4709655025,37.7433396027,SS
228395,1753,20TH AVE,-122.47763900059999,37.7543719028,SS
228443,195,LENOX WAY,-122.46587820139999,37.7412536991,SS
228515,2717,14TH AVE,-122.46929240200001,37.7381112006,-
228533,529,TARAVAL ST,-122.4723042992,37.7431159009,SS
228543,1312,NORIEGA ST,-122.47793920129999,37.7542535,SS
228568,4910,MISSION ST,-122.4386631006,37.719730799000004,SS
228590,2102,IRVING ST,-122.48057349930001,37.7634812993,SS
228611,1616,IRVING ST,-122.4756865983,37.763704598800004,SS
228669,626,TARAVAL ST,-122.4733793007,37.7432337002,SS
228717,1016,IRVING ST,-122.4690931977,37.763994500900004,SS
228851,2814,14TH AVE,-122.4686819983,37.737776997400005,SS
228879,1704,IRVING ST,-122.47633189870001,37.7636762009,SS
228914,1285,20TH AVE,-122.478305401,37.7639788993,SS
228918,2719,14TH AVE,-122.4692452007,37.738071001,SS
228940,143,WEST PORTAL AVE,-122.4676922017,37.738974799299996,SS
228967,807,ULLOA ST,-122.4652208998,37.740537,MS
229089,2366,21ST AVE,-122.4777870977,37.743243702600004,SS
229127,2530,OCEAN AVE,-122.472714599,37.7315443986,SS
229129,1646,HOLLOWAY AVE,-122.4786069987,37.7209499021,SS
229199,5,TAPIA DR,-122.4819166993,37.7219632015,SS
229224,1644,HOLLOWAY AVE,-122.478534702,37.720947499299996,SS
229228,3000,OCEAN AVE,-122.4747093019,37.731967701500004,MS
229235,907,TARAVAL ST,-122.47600540120001,37.7429533981,SS
229264,2503,IRVING ST,-122.4848069025,37.7631546006,SS
229329,1610,TARAVAL ST,-122.4836642982,37.7427819994,SS
229359,910,TARAVAL ST,-122.476130001,37.7431130008,SS
229378,1914,OCEAN AVE,-122.4624992998,37.7254668985,SS
229380,2500,OCEAN AVE,-122.4725129024,37.73158730270001,MS
229382,1304,27TH AVE,-122.48561770069999,37.7630143993,SS
229429,2532,OCEAN AVE,-122.472756,37.7315630008,SS
229446,1406,TARAVAL ST,-122.4814128017,37.7428810009,SS
229492,1313,TARAVAL ST,-122.48046329969999,37.7427576025,SS
229493,1324,TARAVAL ST,-122.4808521976,37.7429055989,SS
229565,2530,NORIEGA ST,-122.4910950006,37.753694198000005,SS
229586,2521,NORIEGA ST,-122.4908841008,37.7535109975,SS
229639,2342,19TH AVE,-122.47557979770001,37.7436678357,SS
229665,2652,OCEAN AVE,-122.4744237976,37.7323120021,SS
229758,1798,32ND AVE,-122.49034550200001,37.7538292975,SS
229791,3000,OCEAN AVE,-122.4745585003,37.7319999997,MS
